File Name,Context,Decision,tokens,id,Context_tokens,Decision_tokens
meadow/0029-npm.md,## Context\nThe latest upgrade of Yarn has introduced issues that we're finding difficult to overcome.\nSupersedes [11. Yarn](0011-yarn.md)\n,"Switch back to `npm` instead of `yarn` in all dev, test, and build environments.\n",37,3841,37,23
meadow/0012-websockets.md,"## Context\nWe need a way to provide live updates to the front-end for ingest sheet validation,\ningest status, etc.\n",We will use the [WebSocket API](https://www.w3.org/TR/websockets/) via [Phoenix Channels](https://hexdocs.pm/phoenix/channels.html) to enable real-time communication between the client and server.\n,27,3845,27,46
meadow/0003-terraform.md,## Context\nPreviously we've kept Terraform code in a separate Github repository (nulterra) and this has had the effect of making changes more cumbersome.\n,We've decided to keep Meadow Terraform code inside the Meadow repository in a root directory called `terraform`.\n,33,3847,33,23
meadow/0010-dependencies.md,"## Context\nWe want to guard against out-of-date dependencies, especially those with security issues.\n",Use github's [dependabot](https://dependabot.com/) to track dependencies and generate\npull requests to stay up to date.\n,20,3848,20,30
meadow/0013-use-graphql-for-api.md,"## Context\nGraphQL is a different way to think about APIs and can overcome some of the shortcomings of REST such as overfetching/underfetching, inflexibility, and also provides greater in depth analysis.\n",We have agreed to change our API from REST documented with OpenApi to GraphQL.\n,44,3849,44,17
meadow/0002-ulids.md,## Context\nPostgres can autoincrement identifiers for database tables. By default this is an integer.\n,"We decided to use [ULID](https://github.com/ulid/spec)'s for all database id's.  Serial integers present potential problems with scaling and concurrency. Unlike UUID's ULID's are lexicographically (i.e., alphabetically) sortable as the first 48 bits of the identifier contain a UNIX timestamp.\n",21,3850,21,68
meadow/0007-code-analysis.md,## Context\nWe need to make sure we adhere to our own designated code quality best practices.\n,"Use a code analysis tool (specifically, [credo](http://credo-ci.org/) for Elixir\nand [prettier](https://prettier.io/) for JavaScript).\n",20,3853,20,41
meadow/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3854,16,39
android-guidelines/0001-create-item-view-states-in-adapters.md,## Context and Problem Statement\nCreation of list items' ViewState in ViewModel/Usecase causes lots of model wrapping/operation during the data flow from ViewModel/Usecase to UI layer.\n,"In the context of item view state creation facing concern of tight coupling we decided to create item view states in adapters and neglected creating item view states in viewmodels/usecases, to achieve consistency and seperation of concerns.\n",38,3858,38,44
android-guidelines/0002-custom-views-should-have-their-own-models.md,## Context and Problem Statement\nUsing of common models in custom views causes tight coupling and to block moving as a library.\n,"In the context of custom view creation facing concern of tight coupling we decided to create models just for custom view's domain and neglected using common UI models, to achieve loose coupling between app components.\n",25,3859,25,39
android-guidelines/0009-gradle-rules.md,## Context and Problem Statement\nNumber of module count has been increased our build times. Enabling unused plugins and using **gradle.kts** is causing to longer build times.\n,* Disable generating BuildConfig file if its not needed in module.\n* Only enable *databinding* if you're going to use DataBinding in that module.\n* Do not apply *kapt* plugin if you're not going to use.\n* Do not create new variants other than *debug* and *release*.\n* Use groovy scripts on *build.gradle* files.\n,37,3860,37,83
android-guidelines/0004-use-template-for-mapper-class.md,## Context and Problem Statement\nLack of a certain method in mapper use causes implementation confusion.\n,"In the context of implementation mapper classes facing concern of methods of application we decided to use template and neglected using interface, to achieve project integrity and consistency.\n",20,3861,20,31
android-guidelines/0010-dependency-rules.md,## Context and Problem Statement\nNumber of module count has been increased because of new features and new channels. Dependencies between modules were getting hard to comprehend.\n,Channels should not depend on other channel's features. Only common modules can be used between channels.\nCheck our [module guideline](../../module_guideline/module_guideline.md) to understand more about build dependency management.\n,31,3862,31,44
android-guidelines/0007-use-deprecated-annotation-with-description.md,## Context and Problem Statement\nDeprecated annotation usages without any comment or suggestion makes no sense when using existing classes.\n,"When we decide to use deprecated annotation in classes, we need to comment reason and alternative to that implementation.\n",24,3863,24,22
android-guidelines/0006-no-repository-implemantation-to-view-model.md,## Context and Problem Statement\nimplementation repository layer directly in viewModel causes all methods in repositooru to be accessed from view model\n,In the context of implementation repository directly in viewModel facing concern of give the view model access on repository we decided to create useCase class for view model and neglected using repository class in view model to achieve view model is granted access to only the required methods.\n,27,3864,27,51
android-guidelines/0000-create-multiple-ui-network-models.md,"## Context and Problem Statement\nUsing response model directly in UI layer causes to create lots of god object, prevent flexibility and increase dependency with each layer.\n","In the context of creating multiple model classes for network and ui layers facing concern of creating god objects and limiting the ability to modularize the application we decided to use multiple model classes and neglected using a single model class, to achieve flexibility and fewer dependencies.\n",31,3866,31,51
android-guidelines/0005-use-same-mapper-for-library-and-ui-model.md,"## Context and Problem Statement\nConverting the response model required for the library to ui model and then to library model, causes to unnecessary mapper classes and ui models.\n","In the context of creating library model facing concern of convert process we decided to convert response model to library model in the same mapper class and neglected convert response model to ui model, then to library model in a new mapper class, to achieve use fewer model and class.\n",34,3867,34,54
cygnus-infra/0003-install-kubernetes-directly-on-metal-as-a-single-node.md,"## Context\n- I wasn't getting anything built with all of the libvirt shenanigans\n- I have a NAS now, so things I'm worried about running on Kubernetes can go there\n",Install Kubernetes straight onto a Debian install on `swan`. Use MetalLB or similar later to manage the routing.\n,40,3869,40,24
cygnus-infra/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3871,16,39
bosh-bootloader/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3874,16,39
gsp/ADR000-template.md,## Context\n,We will ...\n,3,3875,3,4
gsp/ADR010-placement-of-ci-cd-tools.md,"## Context\nThe placement of the CI and CD toolset, either within or external to the control cluster and / or tenant cluster, determines most aspects of the build and deployment toolset and influences architectural decisions.\n",- The CI and CD tools will run separate from the control cluster\n- The CI and CD tools will run within their own kubernetes cluster\n,43,3878,43,29
gsp/ADR009-multitenant-ci-cd.md,"## Context\nTwo models have been proposed concerning CI and CD tool sets:\n1. Multi-tenant: all tenants, including Reliability Engineering, share that same CI and CD instance\n2. Per-tenant: each tenant has their own CI and CD cluster\n",- There will be a single CI and CD toolset used by all tenants of the new service\n,54,3882,54,20
gsp/ADR007-identity-provider.md,## Context\nWe need to provide a way to authenticate users who will interact with our Kubernetes clusters.\nWe do not have a organisation-wide identity provider. Virtually everyone will have a Google account. Many people will have a GitHub account.\nPeople working on GitHub repositories are likely the same people who are deploying to a cluster. Access to repositories likely indicates which users should have access to a cluster. We can reuse this user:team mapping in order to control access to clusters.\n,We will use GitHub as our identify provider.\n,97,3885,97,10
gsp/ADR002-containers.md,"## Context\nAt the time of writing the infrastructure/deployment landscape is:\n* Many service teams are deploying applications to Virtual Machines (AWS EC2, VMWare, etc)\n* Some service teams are deploying applications as containers (AWS ECS, GOV.UK PaaS, Docker)\n* Few service teams are deploying applications as functions (AWS Lambda)\nThere is a mix of target infrastructure/providers in use, but there is a gradual migration towards hosting on AWS.\n",We will focus on providing the primitives to run stateless containerised workloads.\n,97,3892,97,17
gsp/ADR021-alerting.md,## Context\nThe teams need timely notifications based on key indicators in order that they can ensure reliability and respond to issues.\nThe prometheus operator included in the GSP cluster can provide Alertmanager however we would like to manage alert routing across GDS and not duplicate routing rules or manage multiple sets of alert targets.\n,We will route alerts to a separately hosted shared [Alertmanager](https://prometheus.io/docs/alerting/alertmanager/) to handle platform alert routing\n,63,3894,63,30
gsp/ADR014-sealed-secrets.md,## Context\nWe want to provide a simple way to pass sensitive values into environments via git.\nCurrently the only way to do this is by directly interacting with the cluster to inject secrets.\n,"We will deploy a [SealedSecrets](https://github.com/bitnami-labs/sealed-secrets) controller that allows sealing (encrypting) Kubernetes Secrets with a public key unique to each environment, making them safe to store as part of their deployment.\n",39,3904,39,55
gsp/ADR025-ingress.md,## Context\nWe currently have two [ingress][Ingress] systems:\n* Istio (see [ADR019])\n* nginx-ingress (see the old Ingress [ADR005])\nIstio's [Virtual Service] records are essentially advanced `Ingress` records.\nDo we need both?\n,No. We will use an [Istio Ingress Gateway](https://istio.io/docs/tasks/traffic-management/ingress/ingress-control/)\n,69,3905,69,34
gsp/ADR018-local-development.md,"## Context\nTeams using the GDS Supported platform require the ability to develop, test applications and prove conformance with the GDS Supported platform on local hardware. Teams need to learn how to use the GSP and to understand how applications are containerised, packaged and deployed to a cluster using the standard CICD tools provided by GSP.\n",We will [provide a way to run a full GSP compatible stack locally on a developer machine](/docs/gds-supported-platform/getting-started-gsp-local.md) without the cloud provider specific configuration.\n,70,3912,70,43
gsp/ADR038-sre-permissions-istio.md,"## Context\nDuring [ADR032](ADR032-sre-permissions.md), only core Kubernetes resources were considered. (The context in that ADR is relevant here and should be read first.)\nIt was realised after this that other things, such as Istio networking rules, also needed to be deleted sometimes, but could not be.\nThese resources should all be ultimately sourced from Git and, if removed in error, should be replaced automatically the next time the deployment pipeline is run.\n",We will add to the SRE permissions map the ability to delete the following Istio networking resources so an escalation to cluster admin is no longer necessary:\n* VirtualService\n* Gateway\n* ServiceEntry\n* DestinationRule\n* EnvoyFilter\n,100,3916,100,51
helix-authentication-extension/0003-use-libcurl-library.md,"## Context\nThe authentication integration in Helix Core server is implemented using extensions. The library of functions available to extensions is limited to HTTP/S calls using `libcurl`, and not much else. For instance, parsing XML is not available without writing your own parser. As such, the heavy-lifting of the integration is handled by an external authentication service. To connect to this service, the extension would use HTTP/S.\n","The only real option is to use `libcurl` to connect to the service from the extension. Other possibilities that were explored by the architect at the time included web sockets and public key cryptography. However, web sockets are complicated to build in Lua, and unnecessary when we can just use HTTP calls with client certificates. The use of SSL certificates also removes any benefit of public key cryptography, which is not available in Lua without building OpenSSL into the server.\n",85,3922,85,91
tech-radar/adr-3_structure_of_pattern.md,"## Context\nWe need consistency in terms of format and structure for our patterns across the customer facing, integration and other architectures.\n",We propose the following sections for pattern artefacts:\n* Context\n* Problem (optional)\n* Solution\n* Examples\n* Exceptions\n* Customer Facing\n* Integration Framework (Messaging)\n,26,3924,26,40
dos-capacity-status-api/009-proxy_limiting.md,## Context\nIn order to protect DoS services from being overloaded by too many capacity service api requests the proxy will throttle the numbers of requests per second that can be sent\n,The proxy will throttle the api requests to 3 requests/sec with an allowed burst of 8 requests in a 10 minute period\n,35,3931,35,27
dos-capacity-status-api/007-fhir_interface.md,## Context\nTODO: [What is the issue that we're seeing that is motivating this decision or change]\n,TODO: [What is the change that we're actually proposing or doing]\n,23,3934,23,16
dos-capacity-status-api/002-shared_database.md,"## Context\nThis is not an external API to DoS, it is part of the DoS ecosystem. The operation of the API is updating the capacity of services in DoS, for visible in the DoS UI and applications that use Core DoS data.\n","The relevant content of the database is shared between the Core DoS application and the Capacity Status API. The decision was made to have the API use and update the Core DoS database. This approach is the most logical solution at this time, as any other alternative would likely need to incorporate some kind of interim internal API between the Capacity Status API and the Core DoS database. Having an interim API would be replicating functionality of the Capacity Status API and would therefore be redundant.\n",54,3937,54,96
ensemblejs/0002-replace-zepto-with-jquery.md,## Context\nThe current approach for templates uses pug (jade) templates that are browserified into the client during the build step. These are appendend to the document. The issue with this approach is that `script` tags are not executed.\njQuery has an method called `getScript` that will get a script and in the success callback we can run more javascript. The zepto port of jQuery does not support this method.\n,Replace all instances of zepto with jQuery.\n,90,3938,90,10
ensemblejs/0003-use-immutablejs-for-immutability.md,"## Context\nThe cost of cloning JSON, while fast degrades with object size and as we're doing it serveral times per frame the cost is too much.\n","Implement ImmutableJS to avoid the need to clone data. I'm hoping the internal behaviour of ImmutableJS is smart enough to avoid the cost of cloning by cleverly moving references around. The data has to be created once, but I am hopeful that that is the only time.\n",34,3939,34,56
ensemblejs/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in this article: http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions\n",16,3940,16,39
bus/0001-use-sdks.md,"## Context\nMultiple projects need to publish or subscribe to messages from the `bus`.\nProjects are written in a fixed set of supported programming languages.\nThere is a set of non-functional requirements to cater for in integrations, especially when listening to queues (retries, graceful shutdown, timeouts, etc).\n","Access the bus exclusively through the eLife SDKs, either for publishing or subscribing to messages:\n- [bus-sdk-php](https://github.com/elifesciences/bus-sdk-php)\n- [bus-sdk-python](https://github.com/elifesciences/bus-sdk-python)\n",64,3941,64,58
bus/0003-raw-message-delivery.md,"## Context\nSNS is a service originally designed for notifications (e.g. smartphone push notifications) rather as a message queue. Its configuration needs to be tuned for our use case.\nIt's important to keep the channel as easy to use as possible, without additional complications.\n",Use [RawMessageDelivery](https://docs.aws.amazon.com/sns/latest/dg/large-payload-raw-message.html) on all SQS-to-SNS subscriptions.\n,57,3942,57,36
bus/0002-sns-sqs.md,"## Context\neLife's internal software is deployed on AWS.\nLow latency, short links between queues, publisher and consumers improve performance and security.\nConsistent technologies are easier to manage at the infrastructure level.\nThere is a varying (sometimes small) load over the `bus`, which pushes for a service-based solution rather than running more servers.\n",Use SNS topics and SQS queues subscribed to those topics for message delivery.\n,72,3943,72,17
bus/0004-ownership.md,"## Context\nThe `bus` is designed to decoupled projects from each other, rather than adding a many-to-many web of API calls.\nThe set of SNS topics should be very much stable as it contains published content types from the API.\nQueue listeners are deployed with each interested project, and are the responsibility of each project to empty.\n","Each project should own queues for the content types it consumes, while the topics should be owned by a global `bus` project.\n",72,3944,72,27
my-cv/0003-single-source-of-truth.md,"## Context\nWe want the data to be in one place, be it internal (in the static assets) or external (served by an API or an S3 bucket...)\nWe want the project to be data-driven, so that the document is re-rendered if any data changes.\nWe want the data being spread across the Components using the latest technologies.\n","The source of data is kept internally. It will stay in the webapge, as a static asset from now on.\nBut the project must be kept easily switchable to an external data source.\nWe spread the data across Components using React Context API.\n",76,3945,76,54
my-cv/0002-design-principles.md,## Context\nWhat do we want to achieve here and how we will achieve it ?\n,This project is:\n1. For recruiters. We provide the printable A4 resume they need for the recruitment process;\n2. Easy to develop and maintain. Based on the latest web technologies;\n3. Easy to share. Automaticallly deployed and hosted using the best of AWS;\n4. A demo of my current skills;\n,19,3946,19,70
my-cv/0001-record-architecture-decisions copy.md,"## Context\nWe need to record the architectural decisions made on this project. Not all decisions will be made at once, nor will all of them be done when the project begins. Most developers have been on at least one project where the specification document was larger (in bytes) than the total source code size. Those documents are too large to open, read, or update. Bite-sized pieces are easier for all stakeholders to consume.\n","We will use Architecture Decision Records, as [captured on ThoughtWorks technology radar](https://www.thoughtworks.com/radar/techniques/lightweight-architecture-decision-records).\n",87,3947,87,39
verify-self-service/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3951,16,39
PerformanceTestDocs/0006-vellum-node-fails.md,## Context\nVellum node fails\n,Vellum is always addressed by its cluster name and all of its data is stored in distributed databases with replicas of data on multiple nodes.\n,9,3952,9,29
PerformanceTestDocs/0003-sprout-fails-after-dialog-established.md,## Context\nA sprout node fails after a dialog is established.\n,"the P-CSCF or UE retries – the Route header specifies the sprout cluster, so the P-CSCF applies round-robin DNS processing to them\n",15,3953,15,33
PerformanceTestDocs/0005-homestead-dime-fails.md,## Context\nHomestead instance fails before receiving request from sprout.\n,"Homestead’s HTTP interface is simple. If one homestead instance does not respond to sprout, sprout tries a different one\n",15,3954,15,27
PerformanceTestDocs/0004-sprout-fails-when-transaction-in-progress.md,"## Context\nA sprout node fails while a transaction is in progress, the transaction fails.\n","Either the UE will retry automatically or it will display an error to the user, who should retry. Transaction fail can't be routed to sprout2 (As from that point on the P-CSCF will not retry the transaction).\n",20,3955,20,48
PerformanceTestDocs/0002-sprout-fails-before-receiving-request.md,"## Context\nA sprout node fails before receiving a request from the P-CSCF, and the request fails.\n",P-CSCF retries to sprout2\n,25,3956,25,10
PerformanceTestDocs/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in this article: http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions\n",16,3957,16,39
PerformanceTestDocs/0007-vellum-fails-whilist-a-request-is-outstanding.md,## Context\nA Vellum node fails whilst a request from Sprout or Dime is outstanding. this will typically result in failure of the request that the Sprout / Dime node was processing (with a return code indicating that it should be retried)\n,"Sprout / Dime node sends request which is retried an alternative, Vellum node will be used instead\n",54,3958,54,24
PIMS/monorepo.md,## Context\nOur project involves developing a number of tools and layers to support PIMS.\nThis includes at present the following;\n- Frontend GUI Web Application\n- Backend RESTful API\n- Frontend GIS components\n- Backend database\n- Keycloak integration\n- OpenShift integration\n- Docker integration\n- ETL tools\n,The Exchange Lab's practice is to use the monorepo solution.\n,69,3963,69,15
PIMS/model-mapping.md,## Context\nThe current model mapping library [AutoMapper](https://automapper.org/) ([GitHub](https://github.com/AutoMapper/AutoMapper)) requires a lot of effort to configure.\nIt is near impossible to debug.\nIt is not intuitive to develop with.\nThe benefits and features it offers are far outweighed by the time invested in implementation and maintenance.\nA new library is required to speed up development and improve the debugging experience.\n,"[Mapster](https://github.com/MapsterMapper/Mapster/wiki) ([source](https://github.com/MapsterMapper/Mapster)) provides a more intuitive solution, along with performance benefits.\n",93,3964,93,44
PIMS/map-source-boundaries.md,## Context\nTo improve usability of the map it is required that we include the parcel boundaries as a default layer.\nData BC currently provides mapping layers (which includes parcel boundaries).\n- [openmaps.gov.bc.ca](https://www2.gov.bc.ca/gov/content/data/geographic-data-services/web-based-mapping/map-services)\n,Add the **Data BC** openmaps parcel boundaries layer to the default map.\n,68,3965,68,17
PIMS/database.md,"## Context\nPIMS requires a database to store all property information.\nThe data is relational, requiring constraints and must run within a Linux docker container on OpenShift.\nAdditionally it must be supported by Entity Framework Core 3.1.\n","Originally the database generated for the SWU was with PostgreSQL, after further consideration it made more sense to tightly couple both MS-SQL with .NET Core.\nThis will give us better performance and tighter integration with Entity Framework Core.\nIt was decided to create a Linux docker container to host the MS-SQL 2019 database.\n",49,3966,49,68
PIMS/programming-languages.md,"## Context\nWe need to choose programming languages for our software. We have two major needs: a front-end programming language suitable for web applications, and a back-end programming language suitable for server applications.\nThe languages selected should be part of the skillset and expierence of the team members.\nThey should have broad industry support.\nThey should be supported by GIS related plugins, libraries and tools.\n",We are choosing TypeScript and React for the front-end.\nWe are choosing .NET Core 3.1 for the back-end API.\n,82,3967,82,29
PIMS/leaflet.md,"## Context\nThe project requires a GIS component to display a map, properties on the map and property boundaries.\nThe following options were reviewed;\n- [ArcGIS](https://www.arcgis.com/index.html)\n- [Leaflet](https://leafletjs.com/)\n- [Data BC](https://data.gov.bc.ca/)\n- [LTSA](https://ltsa.ca/)\n",The PIMS project will use Leaflet for the basic GIS solution.\n,85,3969,85,15
dns-resolution/0001-migrate-to-pihole.md,"## Context\nBlocking ads at the DNS level would save bandwidth and provide a better user exprience on the home network. To provide that functionality, I would like to use PiHole.\n",Replace stock dnsmasq with PiHole docker image.\n,40,3970,40,14
dns-resolution/0000-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3971,16,39
documents-api/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3988,16,39
blog.prskavec.net-hugo/0002-choose-deployment-platform.md,"## Context\nDeployment can be done into CDN and static pages (Github Pages, S3, Netlify)\n",I choose Netlify for custom domain with TLS and very good support for Hugo.\n,23,3989,23,17
blog.prskavec.net-hugo/0001-choose-static-generator.md,## Context\nAll my website are updated only a few times per year and I need that will works without backend system.\n,"I decide using plain html over Wordpress, Ghost or similar solution for simplify process publishing new articles using only git and my current editor (VSCode). No costs for hosting and better reliability than my own hosting.\n",25,3990,25,42
blog.prskavec.net-hugo/0000-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3991,16,39
bedrock/0005-use-a-single-docker-image-for-all-deployments.md,"## Context\nWe currently build an individual docker image for each deployment (dev, stage, and prod) that contains the\nproper data for that environment. It would save time and testing if we only built a single image that could\nbe promoted to each environment and loaded with the proper data at startup.\n",We will use a Kubernetes DaemonSet to ensure that a data updater pod is running on each node in a cluster. This\npod will keep the database and l10n files updated in a volume that will be used by the other bedrock pods to\naccess the data.\n[GitHub issue](https://github.com/mozmeao/infra/issues/1306)\n,62,3995,62,76
bedrock/0004-use-fluent-for-localization.md,"## Context\nThe current localization (l10n) system uses the outdated and unsupported .lang format, which our l10n team would prefer\nto no longer support. Mozilla's current l10n standard for products and websites is [Fluent][].\n",In order to update our l10n practices and technology and support from Mozilla's existing l10n infrastructure and teams\nwe will decomission the .lang system in bedrock and implement one based on [Fluent][]. We will support both during a\ntransition period.\n,55,3996,55,56
bedrock/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,3998,16,39
decode-demo/0003-remove-spectre-css-and-replace-with-bootstrap.md,"## Context\nThe deployed demo site must be designed to render nicely on mobile devices.\nThis is so that participants in the pilot can pretend the demo site provides\nthe same basic user experience as the wallet once this exists.\nSpectre CSS at least in the configuration implemented in the original version\nof this app doesn't render a UI that is usable from a mobile device,\nparticularly when it comes to form inputs (buttons and fields were tiny and\nhard to read).\n",We will replace [Spectre.CSS](https://picturepan2.github.io/spectre/) with\n[Bootstrap](https://getbootstrap.com/).\n,98,3999,98,33
decode-demo/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,4001,16,39
karma-sabarivka-reporter/0001-documenting-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,4002,16,39
karma-sabarivka-reporter/0003-high-test-coverage-thresholds.md,"## Context\n* This is Open Source app which may be used by big variety of projects\n* We want to have this app stable and safe\n* @kopach, as main contributor and author of this lib treats this project as place, where best practices should met\n",We'll use 100% coverage threshold for all source code written in this project\n,55,4004,55,17
apply-for-teacher-training/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,4024,16,39
govuk-aws/0025-use-elasticache-for-redis.md,"## Context\nTraditionally we provisioned our own redis machines in a non-clustered state.\nAWS provide Elasticache which has a Redis engine, and can be configured to be clustered.\nWe should consider provisioning Elasticache to replace our provisioned Redis instances.\n",We are using Elasticache instead of provisioning our own Redis instances.\n,54,4029,54,14
govuk-aws/0012-security-groups-in-terraform.md,## Context\nThere are two methods of defining security groups for AWS in Terraform and they are distinguished by how you add rules: in-line and separate. Using in-line rules keeps the definition close to the resource but when ever a rule is changed Terraform will re-generate the entire resource. Using separate rules Terraform will only make the single rule change but there is greater boilerplate and separation between the group resource and the rule resource.\n,"Security groups will be defined separate to their rules.\nAdditionally each security group will be defined, in its entirety, in a single file.\n",89,4032,89,29
govuk-aws/0026-remove-load-balancer-tier.md,"## Context\nWe currently have a dedicated tier of load balancers for the backend, frontend and api\nVDCs. In the Amazon world these are less useful as we also have ELBs in place to handle\nthe autoscaling of instances. We want to reduce the networking complexity and remove these machines.\n","We will not change the current vcloud based platforms.\nIn the AWS environment we will remove the load balancer hosts / ELBs and instead add external\nELBs to a number of other autoscaling groups (such as the frontend / backend hosts themselves)\nto make them directly available, but security group restricted.\nWe have also decided to split the domains we use to an internal and external one. That\nis discussed in ADR TODO: TBC.\n",63,4038,63,95
govuk-aws/0002-hosting-platforms.md,"## Context\nWe need to decide upon a platform to host the future GOV.UK infrastructure. Long term, this will be primarily the GOV.UK PaaS but in the interim, we need to converge with that plan and also upgrade and modernise the current infrastructure.\nGDS policy for hosting of GDS internal services is PaaS first and AWS for anything that can not be run on the PaaS.\n","We are using Amazon Web Services as our hosting provider of choice. This conforms to the [GDS Tech Forum Hosting Guide](https://github.com/alphagov/gds-tech/pull/7).\nWe will initially be using the `eu-west-1` region, Ireland. This region has 3 availability zones and also contains the GDS PaaS which will allow easier sharing and peering.\n",86,4041,86,83
govuk-aws/0005-terraform-module-location.md,"## Context\nDocument structure and deployment of Terraform [modules](https://www.terraform.io/docs/modules/index.html).\nTerraform can fetch modules from multiple [sources](https://www.terraform.io/docs/modules/sources.html) (e.g. Github, local files, S3).\n","Whilst developing a module we will source it locally (within this repository).\nOnce we feel our modules ""ready"" we will consider moving them to separate repositories.\n",60,4046,60,33
govuk-aws/0016-internal-dns-zones.md,## Context\nWe have a number of internal services that need to have\ninternal only service records. This allows clients to connect\nwithin their own environment or stack without needing a fully\nqualified domain name.\nThese records should not be visible outside the local environment or stack.\n,We've bought a domain name that will not be connected to the rest of the public\nDNS system. This will be used by our internal services.\nThis domain will *not* have DNS records added to it.\n,56,4051,56,45
govuk-aws/0035-bouncer-load-balancer-on-port-80-and-443.md,"## Context\nCurrently, Bouncer public load balancer accepts HTTPS request on port 443 and\nredirects the traffic to port 80 on the Bouncer servers.\nThere are a primary as well as a secondary SSL/TLS certificate attached to this HTTPS\nlistener of the load balancer.\n",The configuration of the Bouncer public load balancer was modified to:\n1. Add a second listener to the load balancer so that HTTP request on port 80 can be\nserved by the Bouncer servers. This functionality exists in the Carrenza environment\nand we aim to replicate this feature to maintain feature parity.\n,61,4052,61,68
govuk-aws/0004-dns-definitions-for-hosts-and-services.md,## Context\nFor our current monitoring to work we need Icinga to be able to communicate with hosts and services.\n,"Each stack will have an internal, private, zone for internal services such as the puppetmaster. These\nwill be in the following format:\n$servicename.$stackname.internal\npuppet.perftesting.internal\nmonitoring.mystack.internal\n",25,4055,25,51
govuk-aws/0023-use-separate-data-repository.md,"## Context\nWe have a large amount of data which is needed to run the Terraform projects.\nSome of the data we need to use is sensitive (e.g. RDS passwords). It is considered best practice to keep sensitive information encrypted in private repositories. This means that access can be controlled and the that the data will remain secure, even if it is accidentally published.\n",The `terraform/data` directory will be split out into its own repository that will be kept private and all sensitive data within it will be encrypted using [sops](https://github.com/mozilla/sops).\n,77,4058,77,43
govuk-aws/0020-merge-api-postgresql-instance-into-main-postgresql-instance.md,"## Context\nThe only database that runs on API PostgreSQL instances is Stagecraft, which is\nfor the Performance Platform.\nThis is able to run on the main PostgreSQL instance as we do not have the split\nof ""vDCs"" that we have in our current hosting provider.\nWork is ongoing to migrate the Performance Platform away from our infrastructure\nand to The Government PaaS, so the long term plan is not have this database in\nour infrastructure at all.\n",We should merge the API PostgreSQL instance into the main PostgreSQL instance.\n,97,4059,97,14
govuk-aws/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as described by Michael Nygard in\n[documenting architecture decisions](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions)\n",16,4060,16,44
CardsApp/cardops-module-architecture.md,##Context\nNeed to choose an applicable architectural approach to cardops module so that it can be consistently followed and the module can be developed and extended easily.\n,"This module is best realized with Hexagonal Architecture, aka ports and adapters. Since its the core of\nour domain. This architecture should enable easy prototyping and easy testing.\n",32,4063,32,36
